GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US090034808002,090034808002,"Block Group 2, Census Tract 4808, Hartford County, Connecticut",1958,385,1388,229,255,262,237,310,53,66,0,12,0,12,25,28,0,12,25,28
1500000US090034808003,090034808003,"Block Group 3, Census Tract 4808, Hartford County, Connecticut",589,177,552,159,0,12,0,12,0,12,0,12,0,12,37,60,0,12,37,60
1500000US090034808004,090034808004,"Block Group 4, Census Tract 4808, Hartford County, Connecticut",432,147,415,148,16,19,0,12,0,12,0,12,1,2,0,12,0,12,0,12
1500000US090034809001,090034809001,"Block Group 1, Census Tract 4809, Hartford County, Connecticut",1330,179,1249,161,7,10,0,12,17,20,0,12,57,81,0,12,0,12,0,12
1500000US090034809002,090034809002,"Block Group 2, Census Tract 4809, Hartford County, Connecticut",1061,155,941,134,26,19,0,12,39,45,0,12,0,12,55,50,0,12,55,50
1500000US090034810001,090034810001,"Block Group 1, Census Tract 4810, Hartford County, Connecticut",1369,271,1352,272,0,12,0,12,15,24,0,12,2,6,0,12,0,12,0,12
1500000US090034810002,090034810002,"Block Group 2, Census Tract 4810, Hartford County, Connecticut",2231,294,2168,304,37,33,0,12,0,12,0,12,3,4,23,37,0,12,23,37
1500000US090034811001,090034811001,"Block Group 1, Census Tract 4811, Hartford County, Connecticut",2461,278,2267,309,73,83,0,12,0,12,0,12,23,26,98,155,0,12,98,155
1500000US090034811002,090034811002,"Block Group 2, Census Tract 4811, Hartford County, Connecticut",1428,238,1389,262,0,12,0,12,0,12,0,12,0,12,39,61,0,12,39,61
1500000US090034812001,090034812001,"Block Group 1, Census Tract 4812, Hartford County, Connecticut",813,175,794,176,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12
1500000US090034812002,090034812002,"Block Group 2, Census Tract 4812, Hartford County, Connecticut",1053,198,995,193,38,58,0,12,0,12,0,12,20,30,0,12,0,12,0,12
1500000US090034812003,090034812003,"Block Group 3, Census Tract 4812, Hartford County, Connecticut",2285,292,1896,261,291,270,0,12,52,61,0,12,33,39,13,19,0,12,13,19
1500000US090034813001,090034813001,"Block Group 1, Census Tract 4813, Hartford County, Connecticut",733,152,733,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090034813002,090034813002,"Block Group 2, Census Tract 4813, Hartford County, Connecticut",2027,248,1970,247,2,4,0,12,7,12,0,12,9,13,39,35,0,12,39,35
1500000US090034841001,090034841001,"Block Group 1, Census Tract 4841, Hartford County, Connecticut",764,301,626,275,115,149,1,3,13,21,0,12,9,18,0,12,0,12,0,12
1500000US090034841002,090034841002,"Block Group 2, Census Tract 4841, Hartford County, Connecticut",1356,233,1221,227,31,31,0,12,51,56,0,12,0,12,53,59,0,12,53,59
1500000US090034841003,090034841003,"Block Group 3, Census Tract 4841, Hartford County, Connecticut",1884,343,1609,322,210,173,0,12,19,81,0,12,20,32,26,32,0,12,26,32
1500000US090034841004,090034841004,"Block Group 4, Census Tract 4841, Hartford County, Connecticut",1146,286,537,206,212,203,0,12,352,145,0,12,31,49,14,23,0,12,14,23
1500000US090034842001,090034842001,"Block Group 1, Census Tract 4842, Hartford County, Connecticut",3436,564,2395,494,500,388,0,12,74,71,0,12,62,82,405,350,330,327,75,88
1500000US090034842002,090034842002,"Block Group 2, Census Tract 4842, Hartford County, Connecticut",1912,396,1834,402,22,33,0,12,23,35,0,12,1,2,32,36,0,12,32,36
1500000US090034842003,090034842003,"Block Group 3, Census Tract 4842, Hartford County, Connecticut",911,330,815,332,0,12,0,12,23,34,0,12,0,12,73,108,0,12,73,108
1500000US090034871001,090034871001,"Block Group 1, Census Tract 4871, Hartford County, Connecticut",2203,396,2056,361,0,12,0,12,93,113,0,12,0,12,54,95,0,12,54,95
1500000US090034871002,090034871002,"Block Group 2, Census Tract 4871, Hartford County, Connecticut",1981,366,1757,366,39,44,0,12,141,124,0,12,0,12,44,72,0,12,44,72
1500000US090034871003,090034871003,"Block Group 3, Census Tract 4871, Hartford County, Connecticut",385,186,330,157,31,52,0,12,24,38,0,12,0,12,0,12,0,12,0,12
1500000US090034871004,090034871004,"Block Group 4, Census Tract 4871, Hartford County, Connecticut",2371,497,1858,423,192,179,0,12,226,215,0,12,75,149,20,37,0,12,20,37
1500000US090034872011,090034872011,"Block Group 1, Census Tract 4872.01, Hartford County, Connecticut",2177,246,1815,249,50,67,0,12,286,132,0,12,0,12,26,44,0,12,26,44
1500000US090034872012,090034872012,"Block Group 2, Census Tract 4872.01, Hartford County, Connecticut",1012,162,950,156,1,2,0,12,46,69,0,12,1,2,14,22,0,12,14,22
1500000US090034872013,090034872013,"Block Group 3, Census Tract 4872.01, Hartford County, Connecticut",1508,193,1385,183,13,18,23,34,40,38,0,12,1,2,46,51,0,12,46,51
1500000US090034872021,090034872021,"Block Group 1, Census Tract 4872.02, Hartford County, Connecticut",2246,224,1776,242,147,135,0,12,180,92,0,12,19,22,124,169,124,169,0,12
1500000US090034872022,090034872022,"Block Group 2, Census Tract 4872.02, Hartford County, Connecticut",1323,207,1020,186,40,60,0,12,263,86,0,12,0,12,0,12,0,12,0,12
1500000US090034873001,090034873001,"Block Group 1, Census Tract 4873, Hartford County, Connecticut",848,151,655,164,45,55,0,12,143,101,0,12,5,7,0,12,0,12,0,12
1500000US090034873002,090034873002,"Block Group 2, Census Tract 4873, Hartford County, Connecticut",725,140,654,122,0,12,0,12,71,61,0,12,0,12,0,12,0,12,0,12
1500000US090034874001,090034874001,"Block Group 1, Census Tract 4874, Hartford County, Connecticut",837,171,697,158,89,82,3,5,10,15,0,12,0,12,38,47,0,12,38,47
1500000US090034874002,090034874002,"Block Group 2, Census Tract 4874, Hartford County, Connecticut",803,120,729,109,27,28,0,12,40,60,0,12,0,12,7,11,0,12,7,11
1500000US090034874003,090034874003,"Block Group 3, Census Tract 4874, Hartford County, Connecticut",797,125,676,139,6,10,3,5,103,82,0,12,0,12,9,13,0,12,9,13
1500000US090034875001,090034875001,"Block Group 1, Census Tract 4875, Hartford County, Connecticut",1240,240,1064,245,2,3,0,12,130,118,0,12,26,41,18,30,0,12,18,30
1500000US090034875002,090034875002,"Block Group 2, Census Tract 4875, Hartford County, Connecticut",2782,425,2347,457,19,31,0,12,416,158,0,12,0,12,0,12,0,12,0,12
1500000US090034875003,090034875003,"Block Group 3, Census Tract 4875, Hartford County, Connecticut",2564,338,2084,320,17,27,0,12,415,164,0,12,0,12,48,62,0,12,48,62
1500000US090034901001,090034901001,"Block Group 1, Census Tract 4901, Hartford County, Connecticut",1140,378,1066,361,34,52,0,12,0,12,0,12,0,12,40,61,0,12,40,61
1500000US090034901002,090034901002,"Block Group 2, Census Tract 4901, Hartford County, Connecticut",2035,365,1201,286,74,63,0,12,721,271,0,12,0,12,39,66,0,12,39,66
1500000US090034901003,090034901003,"Block Group 3, Census Tract 4901, Hartford County, Connecticut",2306,439,1696,454,62,67,0,12,391,235,0,12,73,81,84,112,19,29,65,106
1500000US090034903021,090034903021,"Block Group 1, Census Tract 4903.02, Hartford County, Connecticut",2912,393,2485,360,96,143,0,12,299,185,0,12,0,12,32,54,0,12,32,54
1500000US090034903022,090034903022,"Block Group 2, Census Tract 4903.02, Hartford County, Connecticut",1707,373,1517,363,14,23,0,12,81,90,0,12,14,21,81,74,43,49,38,58
1500000US090034903023,090034903023,"Block Group 3, Census Tract 4903.02, Hartford County, Connecticut",1122,367,138,89,94,109,0,12,753,358,0,12,61,72,76,90,61,99,15,23
1500000US090034903024,090034903024,"Block Group 4, Census Tract 4903.02, Hartford County, Connecticut",1131,250,509,170,0,12,0,12,408,218,0,12,0,12,214,232,0,12,214,232
1500000US090034903025,090034903025,"Block Group 5, Census Tract 4903.02, Hartford County, Connecticut",1481,318,1089,246,0,12,0,12,363,245,0,12,0,12,29,26,14,25,15,23
1500000US090034921001,090034921001,"Block Group 1, Census Tract 4921, Hartford County, Connecticut",1257,228,1219,221,0,12,0,12,0,12,0,12,0,12,38,61,0,12,38,61
1500000US090034921002,090034921002,"Block Group 2, Census Tract 4921, Hartford County, Connecticut",1531,339,1423,301,72,110,0,12,16,25,0,12,0,12,20,23,0,12,20,23
1500000US090034921003,090034921003,"Block Group 3, Census Tract 4921, Hartford County, Connecticut",602,238,380,177,24,37,0,12,141,153,0,12,0,12,57,92,57,92,0,12
1500000US090034922001,090034922001,"Block Group 1, Census Tract 4922, Hartford County, Connecticut",998,149,875,156,64,61,0,12,29,43,0,12,0,12,30,44,0,12,30,44
1500000US090034922002,090034922002,"Block Group 2, Census Tract 4922, Hartford County, Connecticut",1391,198,1097,189,135,119,0,12,47,70,0,12,102,96,10,15,0,12,10,15
1500000US090034922003,090034922003,"Block Group 3, Census Tract 4922, Hartford County, Connecticut",631,218,593,218,19,22,0,12,19,26,0,12,0,12,0,12,0,12,0,12
1500000US090034922004,090034922004,"Block Group 4, Census Tract 4922, Hartford County, Connecticut",1040,188,713,159,223,178,10,17,69,104,0,12,25,35,0,12,0,12,0,12
1500000US090034923001,090034923001,"Block Group 1, Census Tract 4923, Hartford County, Connecticut",776,287,443,203,133,136,0,12,0,12,0,12,92,86,108,102,74,89,34,62
1500000US090034923002,090034923002,"Block Group 2, Census Tract 4923, Hartford County, Connecticut",1123,251,916,244,136,114,0,12,0,12,0,12,23,35,48,64,0,12,48,64
1500000US090034923003,090034923003,"Block Group 3, Census Tract 4923, Hartford County, Connecticut",1228,456,905,249,0,12,0,12,0,12,0,12,0,12,323,336,18,29,305,333
1500000US090034923004,090034923004,"Block Group 4, Census Tract 4923, Hartford County, Connecticut",1225,270,879,188,188,154,0,12,123,160,0,12,0,12,35,42,15,26,20,33
1500000US090034923005,090034923005,"Block Group 5, Census Tract 4923, Hartford County, Connecticut",1425,418,1076,297,0,12,0,12,178,240,35,55,45,61,91,130,0,12,91,130
1500000US090034924001,090034924001,"Block Group 1, Census Tract 4924, Hartford County, Connecticut",2195,265,2183,268,1,4,0,12,0,12,0,12,1,3,10,16,0,12,10,16
1500000US090034924002,090034924002,"Block Group 2, Census Tract 4924, Hartford County, Connecticut",936,197,771,166,0,12,0,12,165,154,0,12,0,12,0,12,0,12,0,12
1500000US090034925001,090034925001,"Block Group 1, Census Tract 4925, Hartford County, Connecticut",1780,293,1650,309,90,113,0,12,6,10,0,12,9,14,25,27,0,12,25,27
1500000US090034925002,090034925002,"Block Group 2, Census Tract 4925, Hartford County, Connecticut",1670,214,1439,204,61,71,0,12,90,65,0,12,30,34,50,59,0,12,50,59
1500000US090034926001,090034926001,"Block Group 1, Census Tract 4926, Hartford County, Connecticut",1086,340,802,285,48,53,0,12,214,317,0,12,0,12,22,36,0,12,22,36
1500000US090034926002,090034926002,"Block Group 2, Census Tract 4926, Hartford County, Connecticut",1464,505,1257,353,0,12,0,12,32,55,0,12,0,12,175,202,0,12,175,202
1500000US090034926003,090034926003,"Block Group 3, Census Tract 4926, Hartford County, Connecticut",699,295,699,295,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090034926004,090034926004,"Block Group 4, Census Tract 4926, Hartford County, Connecticut",985,255,978,256,2,8,0,12,0,12,0,12,5,8,0,12,0,12,0,12
1500000US090034926005,090034926005,"Block Group 5, Census Tract 4926, Hartford County, Connecticut",1222,292,1121,268,0,12,0,12,28,45,0,12,0,12,73,138,28,52,45,86
1500000US090034926006,090034926006,"Block Group 6, Census Tract 4926, Hartford County, Connecticut",1131,242,1080,237,1,2,0,12,48,73,0,12,1,2,1,2,0,12,1,2
1500000US090034941001,090034941001,"Block Group 1, Census Tract 4941, Hartford County, Connecticut",2420,369,1786,329,108,148,0,12,375,140,0,12,41,50,110,97,81,94,29,33
1500000US090034941002,090034941002,"Block Group 2, Census Tract 4941, Hartford County, Connecticut",1696,424,1412,376,151,175,36,54,61,97,0,12,36,47,0,12,0,12,0,12
1500000US090034941003,090034941003,"Block Group 3, Census Tract 4941, Hartford County, Connecticut",633,199,509,178,0,12,0,12,91,141,0,12,0,12,33,39,0,12,33,39
1500000US090034941004,090034941004,"Block Group 4, Census Tract 4941, Hartford County, Connecticut",1192,285,1070,294,122,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090034942011,090034942011,"Block Group 1, Census Tract 4942.01, Hartford County, Connecticut",2036,252,1628,231,64,65,0,12,207,136,0,12,38,32,99,73,41,50,58,55
1500000US090034942012,090034942012,"Block Group 2, Census Tract 4942.01, Hartford County, Connecticut",1476,252,1338,230,19,22,0,12,58,67,0,12,2,3,59,55,33,33,26,42
1500000US090034942013,090034942013,"Block Group 3, Census Tract 4942.01, Hartford County, Connecticut",1191,185,1048,156,40,45,0,12,40,63,0,12,0,12,63,56,12,19,51,40
1500000US090034942021,090034942021,"Block Group 1, Census Tract 4942.02, Hartford County, Connecticut",1265,232,989,163,160,233,0,12,17,25,0,12,99,136,0,12,0,12,0,12
1500000US090034942022,090034942022,"Block Group 2, Census Tract 4942.02, Hartford County, Connecticut",1393,261,1146,244,161,158,0,12,54,59,0,12,0,12,32,40,0,12,32,40
1500000US090034943001,090034943001,"Block Group 1, Census Tract 4943, Hartford County, Connecticut",1051,219,896,221,114,131,0,12,0,12,0,12,41,67,0,12,0,12,0,12
1500000US090034943002,090034943002,"Block Group 2, Census Tract 4943, Hartford County, Connecticut",1635,230,1510,237,3,6,0,12,89,77,0,12,6,11,27,43,0,12,27,43
1500000US090034943003,090034943003,"Block Group 3, Census Tract 4943, Hartford County, Connecticut",1427,264,1178,266,114,91,0,12,123,152,0,12,0,12,12,17,12,17,0,12
1500000US090034944001,090034944001,"Block Group 1, Census Tract 4944, Hartford County, Connecticut",1493,324,1050,203,0,12,0,12,163,198,0,12,173,164,107,128,79,90,28,40
1500000US090034944002,090034944002,"Block Group 2, Census Tract 4944, Hartford County, Connecticut",1665,231,1453,224,68,62,0,12,64,79,0,12,8,13,72,60,28,33,44,51
1500000US090034944003,090034944003,"Block Group 3, Census Tract 4944, Hartford County, Connecticut",1914,342,1539,310,39,50,0,12,123,126,0,12,160,124,53,58,7,15,46,55
1500000US090034945001,090034945001,"Block Group 1, Census Tract 4945, Hartford County, Connecticut",949,153,846,152,45,56,0,12,12,18,0,12,38,56,8,13,0,12,8,13
1500000US090034945002,090034945002,"Block Group 2, Census Tract 4945, Hartford County, Connecticut",1172,249,868,187,0,12,0,12,69,54,0,12,77,98,158,141,10,16,148,141
1500000US090034945003,090034945003,"Block Group 3, Census Tract 4945, Hartford County, Connecticut",1206,275,963,189,0,12,0,12,29,45,0,12,207,232,7,12,0,12,7,12
1500000US090034945004,090034945004,"Block Group 4, Census Tract 4945, Hartford County, Connecticut",1280,411,941,241,233,342,17,25,0,12,0,12,82,128,7,11,0,12,7,11
1500000US090034946001,090034946001,"Block Group 1, Census Tract 4946, Hartford County, Connecticut",1796,176,1424,166,134,138,14,21,84,78,0,12,97,83,43,32,16,18,27,26
1500000US090034946002,090034946002,"Block Group 2, Census Tract 4946, Hartford County, Connecticut",1713,233,1495,224,27,40,8,14,141,93,0,12,14,19,28,26,0,12,28,26
1500000US090034961001,090034961001,"Block Group 1, Census Tract 4961, Hartford County, Connecticut",1157,253,711,192,186,115,0,12,190,164,0,12,57,76,13,21,13,21,0,12
1500000US090034961002,090034961002,"Block Group 2, Census Tract 4961, Hartford County, Connecticut",931,323,449,131,135,114,0,12,251,190,0,12,20,30,76,116,0,12,76,116
1500000US090034961003,090034961003,"Block Group 3, Census Tract 4961, Hartford County, Connecticut",748,257,294,222,347,193,0,12,0,12,0,12,107,143,0,12,0,12,0,12
